"cod_universidad","des_universidad","anio","cod_capitulo","des_capitulo","cod_articulo","des_articulo","cod_concepto","des_concepto","cod_subconcepto","des_subconcepto","cod_partida","des_partida","cod_seccion","des_seccion","cod_servicio","des_servicio","cod_unidad_de_coste","des_unidad_de_coste","cod_organica_libre_1","des_organica_libre_1","cod_organica_libre_2","des_organica_libre_2","fecha_referencia","credito_inicial","modificaciones","credito_total","derechos_reconocidos_netos","recaudacion_neta"
"023","Universidad Autónoma de Madrid","2023","3","Tasas, Precios Públicos y otros ingresos","31","Precios Públicos","311","Servicios académicos por enseñanzas propias","311.00","Estudios o titulaciones propias Art. 83 L.O.U","(no informado)","(no informado)","07","VICERRECTORADO DE ESTUDIOS DE POSGRADO Y FORMACIÓN CONTINUA","07.30","VICEGERENCIA DE ESTUDIOS Y EXTENSION UNIVERSITARIA","07.30.TP","(SIN DESCRIPCIÓN)","07.30.TP.05","TÍTULOS PROPIOS FACULTAD DE DERECHO","07.30.TP.05.07","MÁSTER DERECHO PENAL","31122023","0","0","0","59882,18","56057,18"
"023","Universidad Autónoma de Madrid","2023","3","Tasas, Precios Públicos y otros ingresos","31","Precios Públicos","311","Servicios académicos por enseñanzas propias","311.00","Estudios o titulaciones propias Art. 83 L.O.U","(no informado)","(no informado)","07","VICERRECTORADO DE ESTUDIOS DE POSGRADO Y FORMACIÓN CONTINUA","07.30","VICEGERENCIA DE ESTUDIOS Y EXTENSION UNIVERSITARIA","07.30.TP","(SIN DESCRIPCIÓN)","07.30.TP.05","TÍTULOS PROPIOS FACULTAD DE DERECHO","07.30.TP.05.09","EXPERTO EN DELINCUENCIA PATRIMONIAL, ECONÓMICA Y DE LA EMPRESA","31122023","0","0","0","2789,7","2789,7"
"023","Universidad Autónoma de Madrid","2023","3","Tasas, Precios Públicos y otros ingresos","31","Precios Públicos","311","Servicios académicos por enseñanzas propias","311.00","Estudios o titulaciones propias Art. 83 L.O.U","(no informado)","(no informado)","07","VICERRECTORADO DE ESTUDIOS DE POSGRADO Y FORMACIÓN CONTINUA","07.30","VICEGERENCIA DE ESTUDIOS Y EXTENSION UNIVERSITARIA","07.30.TP","(SIN DESCRIPCIÓN)","07.30.TP.05","TÍTULOS PROPIOS FACULTAD DE DERECHO","07.30.TP.05.11","EXPERTO EN TRIBUTACIÓN","31122023","0","0","0","36040","36040"
"023","Universidad Autónoma de Madrid","2023","3","Tasas, Precios Públicos y otros ingresos","31","Precios Públicos","311","Servicios académicos por enseñanzas propias","311.00","Estudios o titulaciones propias Art. 83 L.O.U","(no informado)","(no informado)","07","VICERRECTORADO DE ESTUDIOS DE POSGRADO Y FORMACIÓN CONTINUA","07.30","VICEGERENCIA DE ESTUDIOS Y EXTENSION UNIVERSITARIA","07.30.TP","(SIN DESCRIPCIÓN)","07.30.TP.05","TÍTULOS PROPIOS FACULTAD DE DERECHO","07.30.TP.05.12","MÁSTER EN EMPLEO PÚBLICO LOCAL","31122023","0","0","0","26734,2","26734,2"
"023","Universidad Autónoma de Madrid","2023","3","Tasas, Precios Públicos y otros ingresos","31","Precios Públicos","311","Servicios académicos por enseñanzas propias","311.00","Estudios o titulaciones propias Art. 83 L.O.U","(no informado)","(no informado)","07","VICERRECTORADO DE ESTUDIOS DE POSGRADO Y FORMACIÓN CONTINUA","07.30","VICEGERENCIA DE ESTUDIOS Y EXTENSION UNIVERSITARIA","07.30.TP","(SIN DESCRIPCIÓN)","07.30.TP.05","TÍTULOS PROPIOS FACULTAD DE DERECHO","07.30.TP.05.15","EXPERTO EN CORPORATE GOVERNANCE Y OPERACIONES DE M&A","31122023","0","0","0","48362,88","48362,88"
"023","Universidad Autónoma de Madrid","2023","4","Transferencias Corrientes","47","De Empresas Privadas","471","Transf. corrientes de Empresas Privadas","471.99","De otras Empresas Privadas","(no informado)","(no informado)","07","VICERRECTORADO DE ESTUDIOS DE POSGRADO Y FORMACIÓN CONTINUA","07.30","VICEGERENCIA DE ESTUDIOS Y EXTENSION UNIVERSITARIA","07.30.TP","(SIN DESCRIPCIÓN)","07.30.TP.05","TÍTULOS PROPIOS FACULTAD DE DERECHO","07.30.TP.05.15","EXPERTO EN CORPORATE GOVERNANCE Y OPERACIONES DE M&A","31122023","0","0","0","3000","3000"
"023","Universidad Autónoma de Madrid","2023","3","Tasas, Precios Públicos y otros ingresos","31","Precios Públicos","311","Servicios académicos por enseñanzas propias","311.00","Estudios o titulaciones propias Art. 83 L.O.U","(no informado)","(no informado)","07","VICERRECTORADO DE ESTUDIOS DE POSGRADO Y FORMACIÓN CONTINUA","07.30","VICEGERENCIA DE ESTUDIOS Y EXTENSION UNIVERSITARIA","07.30.TP","(SIN DESCRIPCIÓN)","07.30.TP.05","TÍTULOS PROPIOS FACULTAD DE DERECHO","07.30.TP.05.16","EXPERTO EN PROTECCIÓN DE DATOS EN LA SOCIEDAD DIGITAL","31122023","0","0","0","7437,5","7437,5"
"023","Universidad Autónoma de Madrid","2023","3","Tasas, Precios Públicos y otros ingresos","31","Precios Públicos","311","Servicios académicos por enseñanzas propias","311.00","Estudios o titulaciones propias Art. 83 L.O.U","(no informado)","(no informado)","07","VICERRECTORADO DE ESTUDIOS DE POSGRADO Y FORMACIÓN CONTINUA","07.30","VICEGERENCIA DE ESTUDIOS Y EXTENSION UNIVERSITARIA","07.30.TP","(SIN DESCRIPCIÓN)","07.30.TP.05","TÍTULOS PROPIOS FACULTAD DE DERECHO","07.30.TP.05.18","MÁSTER EN DERECHO  URBANÍSTICO Y TERRITORIAL DE LA COMUNIDAD DE MADRID","31122023","0","0","0","6013,92","5057,16"
"023","Universidad Autónoma de Madrid","2023","3","Tasas, Precios Públicos y otros ingresos","31","Precios Públicos","311","Servicios académicos por enseñanzas propias","311.00","Estudios o titulaciones propias Art. 83 L.O.U","(no informado)","(no informado)","07","VICERRECTORADO DE ESTUDIOS DE POSGRADO Y FORMACIÓN CONTINUA","07.30","VICEGERENCIA DE ESTUDIOS Y EXTENSION UNIVERSITARIA","07.30.TP","(SIN DESCRIPCIÓN)","07.30.TP.06","(SIN DESCRIPCIÓN)","07.30.TP.06.01","MÁSTER EN PSICOLOGÍA DE LA ACTIVIDAD FÍSICA Y DEL DEPORTE","31122023","0","0","0","59050,8","59050,8"
"023","Universidad Autónoma de Madrid","2023","3","Tasas, Precios Públicos y otros ingresos","31","Precios Públicos","311","Servicios académicos por enseñanzas propias","311.00","Estudios o titulaciones propias Art. 83 L.O.U","(no informado)","(no informado)","07","VICERRECTORADO DE ESTUDIOS DE POSGRADO Y FORMACIÓN CONTINUA","07.30","VICEGERENCIA DE ESTUDIOS Y EXTENSION UNIVERSITARIA","07.30.TP","(SIN DESCRIPCIÓN)","07.30.TP.06","(SIN DESCRIPCIÓN)","07.30.TP.06.02","MÁSTER EN CIENCIAS FORENSES","31122023","0","0","0","63850,3","63850,3"
"023","Universidad Autónoma de Madrid","2023","3","Tasas, Precios Públicos y otros ingresos","31","Precios Públicos","311","Servicios académicos por enseñanzas propias","311.00","Estudios o titulaciones propias Art. 83 L.O.U","(no informado)","(no informado)","07","VICERRECTORADO DE ESTUDIOS DE POSGRADO Y FORMACIÓN CONTINUA","07.30","VICEGERENCIA DE ESTUDIOS Y EXTENSION UNIVERSITARIA","07.30.TP","(SIN DESCRIPCIÓN)","07.30.TP.06","(SIN DESCRIPCIÓN)","07.30.TP.06.04","MÁSTER EN ORGANIZACIÓN Y DIRECCIÓN DE RECURSOS HUMANOS","31122023","0","0","0","11618,44","11618,44"
"023","Universidad Autónoma de Madrid","2023","3","Tasas, Precios Públicos y otros ingresos","31","Precios Públicos","311","Servicios académicos por enseñanzas propias","311.00","Estudios o titulaciones propias Art. 83 L.O.U","(no informado)","(no informado)","07","VICERRECTORADO DE ESTUDIOS DE POSGRADO Y FORMACIÓN CONTINUA","07.30","VICEGERENCIA DE ESTUDIOS Y EXTENSION UNIVERSITARIA","07.30.TP","(SIN DESCRIPCIÓN)","07.30.TP.06","(SIN DESCRIPCIÓN)","07.30.TP.06.06","MÁSTER EN NECESIDADES DE DRECHO DE LA INFANCIA Y LA ADOLESCENCIA","31122023","0","0","0","27345,88","27345,88"
"023","Universidad Autónoma de Madrid","2023","3","Tasas, Precios Públicos y otros ingresos","31","Precios Públicos","311","Servicios académicos por enseñanzas propias","311.00","Estudios o titulaciones propias Art. 83 L.O.U","(no informado)","(no informado)","07","VICERRECTORADO DE ESTUDIOS DE POSGRADO Y FORMACIÓN CONTINUA","07.30","VICEGERENCIA DE ESTUDIOS Y EXTENSION UNIVERSITARIA","07.30.TP","(SIN DESCRIPCIÓN)","07.30.TP.06","(SIN DESCRIPCIÓN)","07.30.TP.06.07","CURSO DE FORMACIÓN CONTINUA EN INTERVENCIÓN PSICOSOCIAL","31122023","0","0","0","41721,14","41721,14"
"023","Universidad Autónoma de Madrid","2023","3","Tasas, Precios Públicos y otros ingresos","31","Precios Públicos","311","Servicios académicos por enseñanzas propias","311.00","Estudios o titulaciones propias Art. 83 L.O.U","(no informado)","(no informado)","07","VICERRECTORADO DE ESTUDIOS DE POSGRADO Y FORMACIÓN CONTINUA","07.30","VICEGERENCIA DE ESTUDIOS Y EXTENSION UNIVERSITARIA","07.30.TP","(SIN DESCRIPCIÓN)","07.30.TP.06","(SIN DESCRIPCIÓN)","07.30.TP.06.18","MÁSTER EN ETOLOGÍA APLICADA","31122023","0","0","0","70589,09","70589,09"
"023","Universidad Autónoma de Madrid","2023","3","Tasas, Precios Públicos y otros ingresos","31","Precios Públicos","311","Servicios académicos por enseñanzas propias","311.00","Estudios o titulaciones propias Art. 83 L.O.U","(no informado)","(no informado)","07","VICERRECTORADO DE ESTUDIOS DE POSGRADO Y FORMACIÓN CONTINUA","07.30","VICEGERENCIA DE ESTUDIOS Y EXTENSION UNIVERSITARIA","07.30.TP","(SIN DESCRIPCIÓN)","07.30.TP.06","(SIN DESCRIPCIÓN)","07.30.TP.06.21","MASTER EN COACHING PROFESIONAL","31122023","0","0","0","40545","40545"
"023","Universidad Autónoma de Madrid","2023","3","Tasas, Precios Públicos y otros ingresos","31","Precios Públicos","311","Servicios académicos por enseñanzas propias","311.00","Estudios o titulaciones propias Art. 83 L.O.U","(no informado)","(no informado)","07","VICERRECTORADO DE ESTUDIOS DE POSGRADO Y FORMACIÓN CONTINUA","07.30","VICEGERENCIA DE ESTUDIOS Y EXTENSION UNIVERSITARIA","07.30.TP","(SIN DESCRIPCIÓN)","07.30.TP.06","(SIN DESCRIPCIÓN)","07.30.TP.06.22","EXPERTO EN TERAPIA SEXUAL Y DE PAREJA","31122023","0","0","0","35779,9","35779,9"
"023","Universidad Autónoma de Madrid","2023","3","Tasas, Precios Públicos y otros ingresos","31","Precios Públicos","311","Servicios académicos por enseñanzas propias","311.00","Estudios o titulaciones propias Art. 83 L.O.U","(no informado)","(no informado)","07","VICERRECTORADO DE ESTUDIOS DE POSGRADO Y FORMACIÓN CONTINUA","07.30","VICEGERENCIA DE ESTUDIOS Y EXTENSION UNIVERSITARIA","07.30.TP","(SIN DESCRIPCIÓN)","07.30.TP.06","(SIN DESCRIPCIÓN)","07.30.TP.06.24","(OCULTO)","31122023","0","0","0","25376,7","25376,7"
"023","Universidad Autónoma de Madrid","2023","3","Tasas, Precios Públicos y otros ingresos","31","Precios Públicos","311","Servicios académicos por enseñanzas propias","311.00","Estudios o titulaciones propias Art. 83 L.O.U","(no informado)","(no informado)","07","VICERRECTORADO DE ESTUDIOS DE POSGRADO Y FORMACIÓN CONTINUA","07.30","VICEGERENCIA DE ESTUDIOS Y EXTENSION UNIVERSITARIA","07.30.TP","(SIN DESCRIPCIÓN)","07.30.TP.06","(SIN DESCRIPCIÓN)","07.30.TP.06.26","EXPERTO EN ETOLOGÍA EQUINA Y TERAPIA ECUESTRE","31122023","0","0","0","1734","51"
"023","Universidad Autónoma de Madrid","2023","3","Tasas, Precios Públicos y otros ingresos","31","Precios Públicos","311","Servicios académicos por enseñanzas propias","311.00","Estudios o titulaciones propias Art. 83 L.O.U","(no informado)","(no informado)","07","VICERRECTORADO DE ESTUDIOS DE POSGRADO Y FORMACIÓN CONTINUA","07.30","VICEGERENCIA DE ESTUDIOS Y EXTENSION UNIVERSITARIA","07.30.TP","(SIN DESCRIPCIÓN)","07.30.TP.06","(SIN DESCRIPCIÓN)","07.30.TP.06.27","MÁSTER EN ANÁLISIS DE LA CONDUCTA","31122023","0","0","0","8538,68","6521,21"
"023","Universidad Autónoma de Madrid","2023","3","Tasas, Precios Públicos y otros ingresos","31","Precios Públicos","311","Servicios académicos por enseñanzas propias","311.00","Estudios o titulaciones propias Art. 83 L.O.U","(no informado)","(no informado)","07","VICERRECTORADO DE ESTUDIOS DE POSGRADO Y FORMACIÓN CONTINUA","07.30","VICEGERENCIA DE ESTUDIOS Y EXTENSION UNIVERSITARIA","07.30.TP","(SIN DESCRIPCIÓN)","07.30.TP.06","(SIN DESCRIPCIÓN)","07.30.TP.06.28","EXPERTO EN HR ANALYTICS","31122023","0","0","0","16876,67","16876,67"
"023","Universidad Autónoma de Madrid","2023","3","Tasas, Precios Públicos y otros ingresos","31","Precios Públicos","311","Servicios académicos por enseñanzas propias","311.00","Estudios o titulaciones propias Art. 83 L.O.U","(no informado)","(no informado)","07","VICERRECTORADO DE ESTUDIOS DE POSGRADO Y FORMACIÓN CONTINUA","07.30","VICEGERENCIA DE ESTUDIOS Y EXTENSION UNIVERSITARIA","07.30.TP","(SIN DESCRIPCIÓN)","07.30.TP.06","(SIN DESCRIPCIÓN)","07.30.TP.06.29","MÁSTER EN CIENCIAS FORENSES EN PSICOLOGÍA FORENSE Y PENITENCIARIA","31122023","0","0","0","54676,25","54676,25"
"023","Universidad Autónoma de Madrid","2023","3","Tasas, Precios Públicos y otros ingresos","31","Precios Públicos","311","Servicios académicos por enseñanzas propias","311.00","Estudios o titulaciones propias Art. 83 L.O.U","(no informado)","(no informado)","07","VICERRECTORADO DE ESTUDIOS DE POSGRADO Y FORMACIÓN CONTINUA","07.30","VICEGERENCIA DE ESTUDIOS Y EXTENSION UNIVERSITARIA","07.30.TP","(SIN DESCRIPCIÓN)","07.30.TP.06","(SIN DESCRIPCIÓN)","07.30.TP.06.30","DIPLOMA DE EXPERTO EN NEUROPSICOLOGÍA FORENSE","31122023","0","0","0","11262,5","11262,5"
"023","Universidad Autónoma de Madrid","2023","3","Tasas, Precios Públicos y otros ingresos","31","Precios Públicos","311","Servicios académicos por enseñanzas propias","311.00","Estudios o titulaciones propias Art. 83 L.O.U","(no informado)","(no informado)","07","VICERRECTORADO DE ESTUDIOS DE POSGRADO Y FORMACIÓN CONTINUA","07.30","VICEGERENCIA DE ESTUDIOS Y EXTENSION UNIVERSITARIA","07.30.TP","(SIN DESCRIPCIÓN)","07.30.TP.06","(SIN DESCRIPCIÓN)","07.30.TP.06.31","MÁSTER EN INTELIGENCIA PARA LA SEGURIDAD","31122023","0","0","0","45616,95","45616,95"
"023","Universidad Autónoma de Madrid","2023","3","Tasas, Precios Públicos y otros ingresos","31","Precios Públicos","311","Servicios académicos por enseñanzas propias","311.00","Estudios o titulaciones propias Art. 83 L.O.U","(no informado)","(no informado)","07","VICERRECTORADO DE ESTUDIOS DE POSGRADO Y FORMACIÓN CONTINUA","07.30","VICEGERENCIA DE ESTUDIOS Y EXTENSION UNIVERSITARIA","07.30.TP","(SIN DESCRIPCIÓN)","07.30.TP.06","(SIN DESCRIPCIÓN)","07.30.TP.06.32","DIPLOMA DE ESPECIALIZACIÓN PRÁCTICA EN INTERVENCIÓN PSICOLÓGICA EN EL CONTEXTO CLÍNICO","31122023","0","0","0","5737,5","5737,5"
"023","Universidad Autónoma de Madrid","2023","3","Tasas, Precios Públicos y otros ingresos","31","Precios Públicos","311","Servicios académicos por enseñanzas propias","311.00","Estudios o titulaciones propias Art. 83 L.O.U","(no informado)","(no informado)","07","VICERRECTORADO DE ESTUDIOS DE POSGRADO Y FORMACIÓN CONTINUA","07.30","VICEGERENCIA DE ESTUDIOS Y EXTENSION UNIVERSITARIA","07.30.TP","(SIN DESCRIPCIÓN)","07.30.TP.07","TÍTULOS PROPIOS F. FORMACIÓN DEL PROFESORADO Y EDUCACIÓN","07.30.TP.07.14","MÁSTER EN EDUCACIÓN A TRAVÉS DE LA DANZA","31122023","0","0","0","9293,9","9293,9"
"023","Universidad Autónoma de Madrid","2023","3","Tasas, Precios Públicos y otros ingresos","31","Precios Públicos","311","Servicios académicos por enseñanzas propias","311.00","Estudios o titulaciones propias Art. 83 L.O.U","(no informado)","(no informado)","07","VICERRECTORADO DE ESTUDIOS DE POSGRADO Y FORMACIÓN CONTINUA","07.30","VICEGERENCIA DE ESTUDIOS Y EXTENSION UNIVERSITARIA","07.30.TP","(SIN DESCRIPCIÓN)","07.30.TP.12","TITULOS PROPIOS ESCUELA POLITECNICA SUPERIOR","07.30.TP.12.03","EXPERTO EN BIG DATA Y DATA SCIENCE","31122023","0","0","0","69716,42","69716,42"
"023","Universidad Autónoma de Madrid","2023","3","Tasas, Precios Públicos y otros ingresos","31","Precios Públicos","311","Servicios académicos por enseñanzas propias","311.00","Estudios o titulaciones propias Art. 83 L.O.U","(no informado)","(no informado)","07","VICERRECTORADO DE ESTUDIOS DE POSGRADO Y FORMACIÓN CONTINUA","07.30","VICEGERENCIA DE ESTUDIOS Y EXTENSION UNIVERSITARIA","07.30.TP","(SIN DESCRIPCIÓN)","07.30.TP.99","TITULOS PROPIOS DE INTERFACULTATIVOS Y ESCUELA ADSCRITAS","07.30.TP.99.12","EXPERTO EN COMUNICACIÓN PÚBLICA DE LA CIENCIA","31122023","0","0","0","16939,65","16558,85"
"023","Universidad Autónoma de Madrid","2023","3","Tasas, Precios Públicos y otros ingresos","31","Precios Públicos","311","Servicios académicos por enseñanzas propias","311.00","Estudios o titulaciones propias Art. 83 L.O.U","(no informado)","(no informado)","07","VICERRECTORADO DE ESTUDIOS DE POSGRADO Y FORMACIÓN CONTINUA","07.30","VICEGERENCIA DE ESTUDIOS Y EXTENSION UNIVERSITARIA","07.30.TP","(SIN DESCRIPCIÓN)","07.30.TP.99","TITULOS PROPIOS DE INTERFACULTATIVOS Y ESCUELA ADSCRITAS","07.30.TP.99.14","PROGRAMA UNIVERSITARIO PARA MAYORES PUMA","31122023","0","0","0","86749,43","86749,43"
"023","Universidad Autónoma de Madrid","2023","3","Tasas, Precios Públicos y otros ingresos","31","Precios Públicos","311","Servicios académicos por enseñanzas propias","311.00","Estudios o titulaciones propias Art. 83 L.O.U","(no informado)","(no informado)","07","VICERRECTORADO DE ESTUDIOS DE POSGRADO Y FORMACIÓN CONTINUA","07.30","VICEGERENCIA DE ESTUDIOS Y EXTENSION UNIVERSITARIA","07.30.TP","(SIN DESCRIPCIÓN)","07.30.TP.99","TITULOS PROPIOS DE INTERFACULTATIVOS Y ESCUELA ADSCRITAS","07.30.TP.99.19","CURSO DE UNIVERSIDAD DE LA EXPERIENCIA: CURSO AVANZADO MIXTO EN CIENCIAS Y HUMANIDADES","31122023","0","0","0","16065","16065"
"023","Universidad Autónoma de Madrid","2023","3","Tasas, Precios Públicos y otros ingresos","31","Precios Públicos","311","Servicios académicos por enseñanzas propias","311.00","Estudios o titulaciones propias Art. 83 L.O.U","(no informado)","(no informado)","07","VICERRECTORADO DE ESTUDIOS DE POSGRADO Y FORMACIÓN CONTINUA","07.30","VICEGERENCIA DE ESTUDIOS Y EXTENSION UNIVERSITARIA","07.30.00","Vicegerencia de Estudios y Extensión Universitaria.","(no informado)","(NO INFORMADO)","(no informado)","(NO INFORMADO)","31122023","252364","0","252364","0","0"
"023","Universidad Autónoma de Madrid","2023","3","Tasas, Precios Públicos y otros ingresos","31","Precios Públicos","311","Servicios académicos por enseñanzas propias","311.00","Estudios o titulaciones propias Art. 83 L.O.U","(no informado)","(no informado)","07","VICERRECTORADO DE ESTUDIOS DE POSGRADO Y FORMACIÓN CONTINUA","07.30","VICEGERENCIA DE ESTUDIOS Y EXTENSION UNIVERSITARIA","07.30.01","Viceg. Estudios y Ext. Universitaria. Financiación afectada","07.30.01.15","FUNDACION UAM GESTIÓN DELEGADA TÍTULOS PROPIOS","(no informado)","(NO INFORMADO)","31122023","6682983","0","6682983","2759286,85","2759286,85"
"023","Universidad Autónoma de Madrid","2023","3","Tasas, Precios Públicos y otros ingresos","32","Otros ingresos procedentes de prestaciones de servicios","329","De otros servicios","329.04","Contratos art. 83 LOU","(no informado)","(no informado)","08","VICERRECTORADO DE COMPROMISO SOCIAL Y SOSTENIBILIDAD","08.30","VICEGERENCIA DE ESTUDIOS Y EXTENSIÓN UNIVERSITARIA","08.30.00","Vicegerencia de Estudios y Extensión Universitaria","(no informado)","(NO INFORMADO)","(no informado)","(NO INFORMADO)","31122023","0","0","0","0","0"
"023","Universidad Autónoma de Madrid","2023","3","Tasas, Precios Públicos y otros ingresos","38","Reintegros de operaciones corrientes","381","De ejercicios corrientes","381.00","Reintegros ejercicio corriente","(no informado)","(no informado)","08","VICERRECTORADO DE COMPROMISO SOCIAL Y SOSTENIBILIDAD","08.70","(SIN DESCRIPCIÓN)","08.70.00","Dirección del Área de Planificación y Calidad de los Servicios","(no informado)","(NO INFORMADO)","(no informado)","(NO INFORMADO)","31122023","0","0","0","0","0"
"023","Universidad Autónoma de Madrid","2023","3","Tasas, Precios Públicos y otros ingresos","39","Otros ingresos","399","Ingresos diversos","399.02","Aportaciones a cursos y seminarios","(no informado)","(no informado)","08","VICERRECTORADO DE COMPROMISO SOCIAL Y SOSTENIBILIDAD","08.70","(SIN DESCRIPCIÓN)","08.70.00","Dirección del Área de Planificación y Calidad de los Servicios","(no informado)","(NO INFORMADO)","(no informado)","(NO INFORMADO)","31122023","0","0","0","2500","2500"
